lambda	Flux	e_Flux
0.1nm	10-2W/m2/nm	10-2W/m2/nm
---------	----------	----------
7913.9580	2.0561e-12	1.2121e-14
7915.2080	2.0431e-12	1.2069e-14
7916.4580	2.0082e-12	1.1335e-14
7917.7080	2.0044e-12	1.2459e-14
7918.9580	2.0396e-12	1.2143e-14
7920.2080	2.0518e-12	1.2717e-14
7921.4580	2.0414e-12	1.2382e-14
7922.7080	2.0162e-12	1.2796e-14
7923.9580	2.0174e-12	1.0685e-14
7925.2080	2.0324e-12	1.2331e-14
7926.4580	2.0333e-12	9.3756e-15
7927.7080	2.0206e-12	1.1580e-14
7928.9580	1.9998e-12	1.1722e-14
7930.2080	1.9569e-12	1.2734e-14
7931.4580	1.9447e-12	1.2395e-14
7932.7080	1.9966e-12	1.2722e-14
7933.9580	2.0273e-12	1.2946e-14
7935.2080	1.9776e-12	1.1222e-14
7936.4580	1.9554e-12	1.2271e-14
7937.7080	2.0153e-12	1.1694e-14
7938.9580	2.0375e-12	8.4418e-15
7940.2080	2.0356e-12	1.0449e-14
7941.4580	2.0107e-12	1.0153e-14
7942.7080	1.9549e-12	1.3407e-14
7943.9580	1.9166e-12	1.0833e-14
7945.2080	1.9407e-12	1.3150e-14
7946.4580	2.0027e-12	1.1876e-14
7947.7080	2.0330e-12	1.2561e-14
7948.9580	2.0372e-12	1.2939e-14
7950.2080	2.0327e-12	1.1888e-14
7951.4580	2.0250e-12	8.2338e-15
7952.7080	2.0270e-12	1.1160e-14
7953.9580	2.0311e-12	8.7932e-15
7955.2080	2.0351e-12	1.2427e-14
7956.4580	2.0374e-12	1.1701e-14
7957.7080	2.0328e-12	1.2276e-14
7958.9580	2.0315e-12	1.0498e-14
7960.2080	2.0322e-12	1.1045e-14
7961.4580	2.0313e-12	7.0521e-15
7962.7080	2.0305e-12	1.1529e-14
7963.9580	2.0283e-12	1.2321e-14
7965.2080	2.0281e-12	9.9773e-15
7966.4580	2.0278e-12	5.4019e-15
7967.7080	2.0223e-12	9.8485e-15
7968.9580	2.0155e-12	7.1863e-15
7970.2080	2.0219e-12	1.2685e-14
7971.4580	2.0270e-12	1.2123e-14
7972.7080	2.0271e-12	1.1163e-14
7973.9580	2.0255e-12	1.0138e-14
7975.2080	2.0264e-12	1.3507e-14
7976.4580	2.0280e-12	1.1744e-14
7977.7080	2.0279e-12	1.1405e-14
7978.9580	2.0260e-12	1.1315e-14
7980.2080	2.0228e-12	1.2125e-14
7981.4580	2.0189e-12	1.1064e-14
7982.7080	2.0204e-12	1.1153e-14
7983.9580	2.0179e-12	7.4379e-15
7985.2080	2.0168e-12	8.4009e-15
7986.4580	2.0174e-12	1.1781e-14
7987.7080	2.0167e-12	1.2877e-14
7988.9580	2.0161e-12	1.0675e-14
7990.2080	2.0121e-12	7.8531e-15
7991.4580	2.0128e-12	1.1264e-14
7992.7080	2.0048e-12	1.1926e-14
7993.9580	2.0023e-12	1.2095e-14
7995.2080	2.0034e-12	1.2626e-14
7996.4580	1.9739e-12	1.1541e-14
7997.7080	1.9252e-12	9.4977e-15
7998.9580	1.9512e-12	1.0843e-14
8000.2080	2.0008e-12	1.0872e-14
8001.4580	2.0093e-12	1.2290e-14
8002.7080	2.0086e-12	9.9761e-15
8003.9580	2.0051e-12	9.8232e-15
8005.2080	1.9987e-12	1.1571e-14
8006.4580	1.9952e-12	1.0395e-14
8007.7080	1.9975e-12	9.8890e-15
8008.9580	1.9996e-12	1.2373e-14
8010.2080	2.0006e-12	1.2325e-14
8011.4580	1.9939e-12	1.1228e-14
8012.7080	1.9896e-12	1.1119e-14
8013.9580	1.9962e-12	1.1701e-14
8015.2080	1.9990e-12	1.2469e-14
8016.4580	1.9976e-12	1.2376e-14
8017.7080	1.9962e-12	1.0633e-14
8018.9580	1.9957e-12	9.3239e-15
8020.2080	1.9926e-12	8.7604e-15
8021.4580	1.9910e-12	6.7282e-15
8022.7080	1.9835e-12	9.3849e-15
8023.9580	1.9790e-12	1.1529e-14
8025.2080	1.9647e-12	1.1128e-14
8026.4580	1.9498e-12	9.5680e-15
8027.7080	1.9541e-12	1.0152e-14
8028.9580	1.9767e-12	9.9449e-15
8030.2080	1.9818e-12	6.1466e-15
8031.4580	1.9834e-12	5.4553e-15
8032.7080	1.9860e-12	1.0795e-14
8033.9580	1.9760e-12	9.0505e-15
8035.2080	1.9770e-12	8.7616e-15
8036.4580	1.9819e-12	1.0638e-14
8037.7080	1.9840e-12	9.8628e-15
8038.9580	1.9827e-12	8.8555e-15
8040.2080	1.9820e-12	1.1020e-14
8041.4580	1.9813e-12	9.5250e-15
8042.7080	1.9707e-12	9.6339e-15
8043.9580	1.9239e-12	1.0642e-14
8045.2080	1.8974e-12	8.8412e-15
8046.4580	1.9368e-12	7.9059e-15
8047.7080	1.9612e-12	8.3467e-15
8048.9580	1.9557e-12	4.1372e-15
8050.2080	1.9665e-12	5.6482e-15
8051.4580	1.9743e-12	9.0415e-15
8052.7080	1.9662e-12	9.6030e-15
8053.9580	1.9632e-12	7.5077e-15
8055.2080	1.9632e-12	9.3975e-15
8056.4580	1.9602e-12	1.0592e-14
8057.7080	1.9557e-12	1.0424e-14
8058.9580	1.9544e-12	8.6579e-15
8060.2080	1.9596e-12	7.7525e-15
8061.4580	1.9613e-12	6.1255e-15
8062.7080	1.9636e-12	9.5656e-15
8063.9580	1.9627e-12	9.3559e-15
8065.2080	1.9611e-12	8.2410e-15
8066.4580	1.9603e-12	9.2369e-15
8067.7080	1.9546e-12	1.0256e-14
8068.9580	1.9448e-12	9.9800e-15
8070.2080	1.9422e-12	8.5686e-15
8071.4580	1.9488e-12	1.0112e-14
8072.7080	1.9476e-12	8.4503e-15
8073.9580	1.9501e-12	1.1440e-14
8075.2080	1.9517e-12	8.5243e-15
8076.4580	1.9540e-12	1.1453e-14
8077.7080	1.9530e-12	9.2167e-15
8078.9580	1.9482e-12	1.0385e-14
8080.2080	1.9491e-12	7.1261e-15
8081.4580	1.9485e-12	1.0248e-14
8082.7080	1.9202e-12	1.1541e-14
8083.9580	1.8823e-12	8.1750e-15
8085.2080	1.9091e-12	8.7269e-15
8086.4580	1.9445e-12	7.9998e-15
8087.7080	1.9472e-12	1.0541e-14
8088.9580	1.9463e-12	8.3531e-15
8090.2080	1.9315e-12	1.0670e-14
8091.4580	1.9022e-12	9.7767e-15
8092.7080	1.9069e-12	9.1031e-15
8093.9580	1.9304e-12	9.8362e-15
8095.2080	1.9336e-12	1.1045e-14
8096.4580	1.9273e-12	7.9308e-15
8097.7080	1.9202e-12	9.7019e-15
8098.9580	1.9277e-12	9.4478e-15
8100.2080	1.9387e-12	1.0795e-14
8101.4580	1.9369e-12	8.1634e-15
8102.7080	1.9370e-12	7.7763e-15
8103.9580	1.9370e-12	8.5034e-15
8105.2080	1.9321e-12	9.8800e-15
8106.4580	1.9313e-12	9.8180e-15
8107.7080	1.9297e-12	9.8864e-15
8108.9580	1.9245e-12	1.0265e-14
8110.2080	1.9286e-12	9.5120e-15
8111.4580	1.9313e-12	9.8941e-15
8112.7080	1.9304e-12	1.0108e-14
8113.9580	1.9258e-12	9.2637e-15
8115.2080	1.9240e-12	8.9039e-15
8116.4580	1.9258e-12	9.0071e-15
8117.7080	1.9299e-12	8.6313e-15
8118.9580	1.9248e-12	9.8786e-15
8120.2080	1.9217e-12	9.2276e-15
8121.4580	1.9171e-12	9.1794e-15
8122.7080	1.9157e-12	7.8583e-15
8123.9580	1.9189e-12	1.1227e-14
8125.2080	1.9183e-12	9.9685e-15
8126.4580	1.9220e-12	9.7061e-15
8127.7080	1.9218e-12	9.3883e-15
8128.9580	1.9150e-12	1.0129e-14
8130.2080	1.9005e-12	8.1207e-15
8131.4580	1.8994e-12	1.0359e-14
8132.7080	1.9092e-12	8.7160e-15
8133.9580	1.9070e-12	7.0852e-15
8135.2080	1.9039e-12	6.9126e-15
8136.4580	1.9080e-12	8.4454e-15
8137.7080	1.9115e-12	8.5950e-15
8138.9580	1.9127e-12	6.9603e-15
8140.2080	1.9043e-12	8.8634e-15
8141.4580	1.9022e-12	8.6556e-15
8142.7080	1.9113e-12	8.3434e-15
8143.9580	1.9081e-12	8.7220e-15
8145.2080	1.9022e-12	9.7427e-15
8146.4580	1.8881e-12	9.7677e-15
8147.7080	1.8820e-12	8.8353e-15
8148.9580	1.8944e-12	9.3198e-15
8150.2080	1.9049e-12	7.8877e-15
8151.4580	1.9086e-12	7.0950e-15
8152.7080	1.9039e-12	7.8546e-15
8153.9580	1.8893e-12	8.7163e-15
8155.2080	1.8967e-12	8.9574e-15
8156.4580	1.8972e-12	8.8064e-15
8157.7080	1.8882e-12	9.1728e-15
8158.9580	1.9015e-12	7.5173e-15
8160.2080	1.9055e-12	8.0538e-15
8161.4580	1.8880e-12	9.6893e-15
8162.7080	1.8755e-12	8.3430e-15
8163.9580	1.8669e-12	8.4805e-15
8165.2080	1.8881e-12	9.3902e-15
8166.4580	1.8954e-12	8.2268e-15
8167.7080	1.8958e-12	6.9903e-15
8168.9580	1.8826e-12	6.4013e-15
8170.2080	1.8726e-12	9.3713e-15
8171.4580	1.8707e-12	8.0627e-15
8172.7080	1.8846e-12	7.8868e-15
8173.9580	1.8895e-12	8.7992e-15
8175.2080	1.8856e-12	9.2423e-15
8176.4580	1.8629e-12	9.5723e-15
8177.7080	1.8691e-12	9.9119e-15
8178.9580	1.8761e-12	8.3416e-15
8180.2080	1.8440e-12	8.2527e-15
8181.4580	1.7352e-12	6.3785e-15
8182.7080	1.7123e-12	6.8901e-15
8183.9580	1.8056e-12	7.4341e-15
8185.2080	1.8467e-12	7.5829e-15
8186.4580	1.8369e-12	7.7861e-15
8187.7080	1.8334e-12	9.4302e-15
8188.9580	1.8443e-12	8.7333e-15
8190.2080	1.8793e-12	9.5915e-15
8191.4580	1.8653e-12	7.3633e-15
8192.7090	1.7320e-12	6.9809e-15
8193.9590	1.6770e-12	6.7091e-15
8195.2090	1.7980e-12	9.5572e-15
8196.4590	1.8567e-12	1.0142e-14
8197.7090	1.8296e-12	1.1054e-14
8198.9590	1.7908e-12	8.7403e-15
8200.2090	1.7491e-12	6.7176e-15
8201.4590	1.7830e-12	7.7921e-15
8202.7090	1.8593e-12	8.4676e-15
8203.9590	1.8711e-12	7.3480e-15
8205.2090	1.8627e-12	7.5381e-15
8206.4590	1.8492e-12	8.7027e-15
8207.7090	1.8505e-12	8.8604e-15
8208.9590	1.8456e-12	8.9686e-15
8210.2090	1.8316e-12	8.3213e-15
8211.4590	1.7994e-12	8.8702e-15
8212.7090	1.7860e-12	8.3851e-15
8213.9590	1.7840e-12	1.0515e-14
8215.2090	1.7784e-12	8.0699e-15
8216.4590	1.8150e-12	7.3600e-15
8217.7090	1.8061e-12	8.6594e-15
8218.9590	1.7436e-12	8.6024e-15
8220.2090	1.7604e-12	8.3381e-15
8221.4590	1.8052e-12	8.0880e-15
8222.7090	1.8223e-12	7.0088e-15
8223.9590	1.8463e-12	7.6143e-15
8225.2090	1.8414e-12	6.9581e-15
8226.4590	1.8202e-12	7.4277e-15
8227.7090	1.8028e-12	9.2020e-15
8228.9590	1.8281e-12	8.2193e-15
8230.2090	1.8215e-12	7.9591e-15
8231.4590	1.8002e-12	9.9733e-15
8232.7090	1.7901e-12	5.9276e-15
8233.9590	1.8033e-12	6.0386e-15
8235.2090	1.8253e-12	6.5325e-15
8236.4590	1.8444e-12	7.2291e-15
8237.7090	1.8420e-12	8.1388e-15
8238.9590	1.8431e-12	9.4120e-15
8240.2090	1.8220e-12	8.0789e-15
8241.4590	1.8061e-12	8.2400e-15
8242.7090	1.8197e-12	7.8569e-15
8243.9590	1.8400e-12	1.0503e-14
8245.2090	1.8325e-12	7.6087e-15
8246.4590	1.7559e-12	7.6576e-15
8247.7090	1.6840e-12	7.8079e-15
8248.9590	1.7516e-12	8.5083e-15
8250.2090	1.8294e-12	6.0657e-15
8251.4590	1.8345e-12	7.5044e-15
8252.7090	1.8056e-12	8.3916e-15
8253.9590	1.7904e-12	7.7192e-15
8255.2090	1.8187e-12	7.4234e-15
8256.4590	1.8273e-12	1.2846e-14
8257.7090	1.8187e-12	6.7326e-15
8258.9590	1.8260e-12	7.5896e-15
8260.2090	1.8299e-12	7.9030e-15
8261.4590	1.8282e-12	6.4973e-15
8262.7090	1.8121e-12	7.3182e-15
8263.9590	1.8123e-12	9.2871e-15
8265.2090	1.8268e-12	7.5248e-15
8266.4590	1.8313e-12	8.2522e-15
8267.7090	1.8283e-12	9.5643e-15
8268.9590	1.8270e-12	7.8615e-15
8270.2090	1.8269e-12	6.6678e-15
8271.4590	1.8227e-12	7.8081e-15
8272.7090	1.8121e-12	9.4135e-15
8273.9590	1.7946e-12	8.7479e-15
8275.2090	1.8132e-12	9.9477e-15
8276.4590	1.8193e-12	8.0789e-15
8277.7090	1.8193e-12	6.7654e-15
8278.9590	1.8194e-12	6.1604e-15
8280.2090	1.8209e-12	8.7353e-15
8281.4590	1.8088e-12	8.0869e-15
8282.7090	1.8175e-12	9.2495e-15
8283.9590	1.8181e-12	6.9923e-15
8285.2090	1.8021e-12	7.4449e-15
8286.4590	1.7702e-12	9.7730e-15
8287.7090	1.7643e-12	1.3066e-14
8288.9590	1.8013e-12	5.6908e-15
8290.2090	1.8201e-12	8.2936e-15
8291.4590	1.8084e-12	8.6601e-15
8292.7090	1.8013e-12	1.0628e-14
8293.9590	1.7971e-12	9.8415e-15
8295.2090	1.8059e-12	5.4382e-15
8296.4590	1.8090e-12	5.6970e-15
8297.7090	1.8089e-12	6.4317e-15
8298.9590	1.8096e-12	1.0985e-14
8300.2090	1.8010e-12	1.0699e-14
8301.4590	1.8044e-12	7.8694e-15
8302.7090	1.8060e-12	6.6132e-15
8303.9590	1.7924e-12	7.5595e-15
8305.2090	1.7876e-12	7.1089e-15
8306.4590	1.7890e-12	6.5665e-15
8307.7090	1.7973e-12	8.0403e-15
8308.9590	1.7923e-12	8.2214e-15
8310.2090	1.7936e-12	7.5273e-15
8311.4590	1.7976e-12	9.1895e-15
8312.7090	1.8026e-12	8.6493e-15
8313.9590	1.8024e-12	6.8706e-15
8315.2090	1.8009e-12	8.0574e-15
8316.4590	1.7977e-12	8.8222e-15
8317.7090	1.7873e-12	9.6086e-15
8318.9590	1.7990e-12	9.7101e-15
8320.2090	1.7991e-12	1.0666e-14
8321.4590	1.7861e-12	8.4297e-15
8322.7090	1.7819e-12	7.3307e-15
8323.9590	1.7733e-12	7.1993e-15
8325.2090	1.7169e-12	6.2716e-15
8326.4590	1.7072e-12	8.3409e-15
8327.7090	1.7630e-12	8.8448e-15
8328.9590	1.7661e-12	9.3358e-15
8330.2090	1.7276e-12	8.7979e-15
8331.4590	1.7260e-12	8.5405e-15
8332.7090	1.7099e-12	9.0422e-15
8333.9590	1.6625e-12	6.9102e-15
8335.2090	1.7123e-12	8.5829e-15
8336.4590	1.7710e-12	1.0394e-14
8337.7090	1.7548e-12	7.7066e-15
8338.9590	1.7495e-12	7.4596e-15
8340.2090	1.7743e-12	8.5206e-15
8341.4590	1.7817e-12	8.2590e-15
8342.7090	1.7772e-12	7.8119e-15
8343.9590	1.7642e-12	8.7518e-15
8345.2090	1.7564e-12	7.5473e-15
8346.4590	1.7729e-12	7.3136e-15
8347.7090	1.7845e-12	8.5804e-15
8348.9590	1.7853e-12	6.6690e-15
8350.2090	1.7896e-12	8.8944e-15
8351.4590	1.7890e-12	8.3015e-15
8352.7090	1.7867e-12	9.0097e-15
8353.9590	1.7837e-12	7.5287e-15
8355.2090	1.7714e-12	1.0111e-14
8356.4590	1.7632e-12	6.7620e-15
8357.7090	1.7673e-12	7.5976e-15
8358.9590	1.7650e-12	7.4898e-15
8360.2090	1.7645e-12	7.5829e-15
8361.4590	1.7792e-12	7.0458e-15
8362.7090	1.7832e-12	7.3505e-15
8363.9590	1.7743e-12	6.9868e-15
8365.2090	1.7742e-12	8.1036e-15
8366.4590	1.7789e-12	9.9928e-15
8367.7090	1.7804e-12	1.0491e-14
8368.9590	1.7783e-12	8.2255e-15
8370.2090	1.7736e-12	8.2768e-15
8371.4590	1.7647e-12	9.0198e-15
8372.7090	1.7571e-12	7.8747e-15
8373.9590	1.7496e-12	8.3719e-15
8375.2090	1.7503e-12	9.2682e-15
8376.4590	1.7632e-12	8.3776e-15
8377.7090	1.7721e-12	8.7903e-15
8378.9590	1.7793e-12	7.9885e-15
8380.2090	1.7821e-12	7.8775e-15
8381.4590	1.7840e-12	6.8025e-15
8382.7090	1.7820e-12	8.6204e-15
8383.9590	1.7733e-12	8.1387e-15
8385.2090	1.7320e-12	6.7311e-15
8386.4590	1.6722e-12	7.8450e-15
8387.7090	1.6957e-12	8.3196e-15
8388.9590	1.7449e-12	7.0199e-15
8390.2090	1.7456e-12	9.0419e-15
8391.4590	1.7411e-12	8.2309e-15
8392.7090	1.7469e-12	6.6503e-15
8393.9590	1.7521e-12	7.4922e-15
8395.2090	1.7606e-12	8.4620e-15
8396.4590	1.7701e-12	9.4150e-15
8397.7090	1.7743e-12	1.0036e-14
8398.9590	1.7783e-12	9.5211e-15
8400.2090	1.7787e-12	9.3104e-15
8401.4590	1.7760e-12	8.1882e-15
8402.7090	1.7692e-12	1.0031e-14
8403.9590	1.7664e-12	9.5587e-15
8405.2090	1.7646e-12	7.0852e-15
8406.4590	1.7591e-12	8.1724e-15
8407.7090	1.7515e-12	7.7814e-15
8408.9590	1.7408e-12	7.6752e-15
8410.2090	1.7319e-12	9.0970e-15
8411.4590	1.7206e-12	8.0572e-15
8412.7090	1.7193e-12	7.5315e-15
8413.9590	1.7247e-12	9.6823e-15
8415.2090	1.7331e-12	8.6910e-15
8416.4590	1.7449e-12	7.1157e-15
8417.7090	1.7491e-12	8.2032e-15
8418.9590	1.7546e-12	8.8464e-15
8420.2090	1.7614e-12	9.6326e-15
8421.4590	1.7612e-12	8.2627e-15
8422.7090	1.7525e-12	9.3362e-15
8423.9590	1.7605e-12	1.0232e-14
8425.2090	1.7693e-12	8.7239e-15
8426.4590	1.7677e-12	8.5678e-15
8427.7090	1.7641e-12	7.4741e-15
8428.9590	1.7626e-12	9.1277e-15
8430.2090	1.7571e-12	8.2894e-15
8431.4590	1.7471e-12	1.0675e-14
8432.7090	1.7278e-12	7.2540e-15
8433.9590	1.7075e-12	6.6948e-15
8435.2090	1.6949e-12	6.9984e-15
8436.4590	1.6802e-12	8.8134e-15
8437.7090	1.6686e-12	8.2319e-15
8438.9590	1.6854e-12	7.5049e-15
8440.2090	1.7177e-12	8.9789e-15
8441.4590	1.7353e-12	1.1027e-14
8442.7090	1.7296e-12	1.0284e-14
8443.9590	1.6377e-12	6.6323e-15
8445.2090	1.5146e-12	6.1464e-15
8446.4590	1.6018e-12	9.2427e-15
8447.7090	1.7390e-12	1.1935e-14
8448.9590	1.7556e-12	8.9200e-15
8450.2090	1.7487e-12	8.4108e-15
8451.4590	1.7566e-12	9.3215e-15
8452.7090	1.7660e-12	8.3794e-15
8453.9590	1.7698e-12	9.5562e-15
8455.2090	1.7646e-12	9.0329e-15
8456.4590	1.7604e-12	8.7837e-15
8457.7090	1.7513e-12	9.6384e-15
8458.9590	1.7430e-12	1.0539e-14
8460.2090	1.7313e-12	8.2150e-15
8461.4590	1.7148e-12	7.6298e-15
8462.7090	1.6932e-12	6.9337e-15
8463.9590	1.6705e-12	9.4922e-15
8465.2090	1.6424e-12	8.1562e-15
8466.4590	1.6045e-12	8.7201e-15
8467.7090	1.6023e-12	8.8818e-15
8468.9590	1.6569e-12	8.2259e-15
8470.2090	1.6934e-12	8.0244e-15
8471.4590	1.7138e-12	7.0906e-15
8472.7090	1.7333e-12	6.9893e-15
8473.9590	1.7455e-12	8.0528e-15
8475.2090	1.7551e-12	9.0574e-15
8476.4590	1.7609e-12	7.8751e-15
8477.7090	1.7673e-12	7.7147e-15
8478.9590	1.7702e-12	7.0729e-15
8480.2090	1.7701e-12	8.2515e-15
8481.4590	1.7664e-12	1.0620e-14
8482.7090	1.7687e-12	9.2338e-15
8483.9590	1.7713e-12	7.9686e-15
8485.2090	1.7678e-12	7.8411e-15
8486.4590	1.7635e-12	7.7350e-15
8487.7090	1.7542e-12	9.7775e-15
8488.9590	1.7418e-12	8.1552e-15
8490.2090	1.7382e-12	8.5145e-15
8491.4590	1.7356e-12	8.1641e-15
8492.7090	1.7241e-12	8.4384e-15
8493.9590	1.6967e-12	8.4874e-15
8495.2090	1.5685e-12	7.4892e-15
8496.4590	1.3485e-12	7.0723e-15
8497.7090	1.3635e-12	8.6275e-15
8498.9590	1.5309e-12	6.3941e-15
8500.2090	1.5562e-12	7.5003e-15
8501.4590	1.5530e-12	8.7593e-15
8502.7090	1.5883e-12	9.3421e-15
8503.9590	1.6283e-12	8.6897e-15
8505.2090	1.6629e-12	8.1889e-15
8506.4590	1.6848e-12	8.6502e-15
8507.7090	1.6973e-12	9.1235e-15
8508.9590	1.7131e-12	9.7444e-15
8510.2090	1.7238e-12	8.6341e-15
8511.4590	1.7204e-12	9.4504e-15
8512.7090	1.6934e-12	8.1389e-15
8513.9590	1.7006e-12	9.2198e-15
8515.2090	1.7368e-12	8.2902e-15
8516.4590	1.7578e-12	8.9736e-15
8517.7090	1.7673e-12	8.8751e-15
8518.9590	1.7717e-12	9.4710e-15
8520.2090	1.7733e-12	9.6965e-15
8521.4590	1.7714e-12	9.3913e-15
8522.7090	1.7705e-12	9.5147e-15
8523.9590	1.7525e-12	9.3295e-15
8525.2090	1.7365e-12	9.2109e-15
8526.4590	1.7418e-12	9.5997e-15
8527.7090	1.7547e-12	7.6196e-15
8528.9590	1.7534e-12	8.6989e-15
8530.2090	1.7459e-12	7.5822e-15
8531.4590	1.7361e-12	9.3594e-15
8532.7090	1.7237e-12	7.5033e-15
8533.9590	1.6925e-12	8.2436e-15
8535.2090	1.6611e-12	7.7828e-15
8536.4590	1.6394e-12	1.1554e-14
8537.7090	1.5915e-12	8.0661e-15
8538.9590	1.4348e-12	9.2521e-15
8540.2090	1.1434e-12	6.2402e-15
8541.4590	1.0605e-12	3.8448e-15
8542.7090	1.2842e-12	6.6357e-15
8543.9590	1.4318e-12	6.2217e-15
8545.2090	1.4862e-12	5.9170e-15
8546.4590	1.5407e-12	6.7300e-15
8547.7090	1.5880e-12	6.5873e-15
8548.9590	1.6239e-12	6.9820e-15
8550.2090	1.6522e-12	8.0935e-15
8551.4590	1.6740e-12	8.3936e-15
8552.7090	1.6869e-12	8.4215e-15
8553.9590	1.6808e-12	7.0126e-15
8555.2090	1.6509e-12	8.4200e-15
8556.4590	1.6696e-12	9.0872e-15
8557.7090	1.7187e-12	1.0970e-14
8558.9590	1.7401e-12	1.0048e-14
8560.2090	1.7448e-12	8.9718e-15
8561.4590	1.7501e-12	8.5763e-15
8562.7090	1.7558e-12	8.0890e-15
8563.9590	1.7600e-12	1.0234e-14
8565.2090	1.7546e-12	9.8977e-15
8566.4590	1.7489e-12	8.6573e-15
8567.7090	1.7582e-12	8.8955e-15
8568.9590	1.7609e-12	9.2858e-15
8570.2090	1.7543e-12	7.4894e-15
8571.4590	1.7546e-12	9.6167e-15
8572.7090	1.7591e-12	9.3943e-15
8573.9590	1.7522e-12	9.2360e-15
8575.2090	1.7520e-12	9.1420e-15
8576.4590	1.7559e-12	8.2774e-15
8577.7090	1.7505e-12	8.3048e-15
8578.9590	1.7423e-12	7.7464e-15
8580.2090	1.7270e-12	7.5520e-15
8581.4590	1.7118e-12	7.9779e-15
8582.7090	1.6962e-12	7.9520e-15
8583.9590	1.6551e-12	7.3703e-15
8585.2090	1.6459e-12	8.6684e-15
8586.4590	1.6724e-12	6.7740e-15
8587.7090	1.6713e-12	9.3397e-15
8588.9590	1.6524e-12	9.4791e-15
8590.2090	1.6232e-12	8.5956e-15
8591.4590	1.5832e-12	8.1904e-15
8592.7090	1.5407e-12	8.1023e-15
8593.9590	1.5019e-12	8.3336e-15
8595.2090	1.4535e-12	6.6231e-15
8596.4590	1.4027e-12	7.1561e-15
8597.7090	1.3994e-12	8.6374e-15
8598.9590	1.4493e-12	8.5560e-15
8600.2090	1.5080e-12	7.8054e-15
8601.4590	1.5561e-12	8.4414e-15
8602.7090	1.5908e-12	8.7056e-15
8603.9590	1.6151e-12	9.7359e-15
8605.2090	1.6344e-12	8.6890e-15
8606.4590	1.6532e-12	7.9047e-15
8607.7090	1.6745e-12	9.3224e-15
8608.9590	1.6807e-12	1.0440e-14
8610.2090	1.6720e-12	8.5697e-15
8611.4590	1.6838e-12	7.8083e-15
8612.7090	1.7113e-12	8.6105e-15
8613.9590	1.7199e-12	8.5068e-15
8615.2090	1.7149e-12	7.6760e-15
8616.4590	1.7249e-12	8.2415e-15
8617.7090	1.7432e-12	6.9828e-15
8618.9590	1.7467e-12	7.4680e-15
8620.2090	1.7374e-12	8.8067e-15
8621.4590	1.7427e-12	8.0607e-15
8622.7090	1.7571e-12	9.4138e-15
8623.9590	1.7625e-12	1.0763e-14
8625.2090	1.7573e-12	8.3208e-15
8626.4590	1.7461e-12	9.6911e-15
8627.7090	1.7240e-12	7.9735e-15
8628.9590	1.7352e-12	8.7104e-15
8630.2090	1.7572e-12	1.0537e-14
8631.4590	1.7433e-12	1.1139e-14
8632.7090	1.7428e-12	7.1897e-15
8633.9590	1.7569e-12	8.2857e-15
8635.2090	1.7601e-12	9.0729e-15
8636.4590	1.7552e-12	8.3197e-15
8637.7090	1.7535e-12	7.6797e-15
8638.9590	1.7489e-12	9.6978e-15
8640.2090	1.7432e-12	9.8857e-15
8641.4590	1.7382e-12	8.2492e-15
8642.7090	1.7343e-12	8.4958e-15
8643.9590	1.7245e-12	8.4704e-15
8645.2090	1.7011e-12	8.9600e-15
8646.4590	1.6465e-12	1.0272e-14
8647.7090	1.6174e-12	9.7800e-15
8648.9590	1.6547e-12	1.0505e-14
8650.2090	1.6739e-12	9.0986e-15
8651.4590	1.6606e-12	8.9490e-15
8652.7090	1.6385e-12	9.5389e-15
8653.9590	1.6081e-12	8.5356e-15
8655.2090	1.5856e-12	6.1468e-15
8656.4590	1.5637e-12	8.7021e-15
8657.7090	1.5174e-12	9.0919e-15
8658.9590	1.3949e-12	8.5826e-15
8660.2090	1.1546e-12	6.6745e-15
8661.4590	1.0476e-12	7.5692e-15
8662.7090	1.1724e-12	6.7148e-15
8663.9590	1.2693e-12	6.8646e-15
8665.2090	1.3281e-12	6.8754e-15
8666.4590	1.3898e-12	7.0379e-15
8667.7090	1.4351e-12	8.0621e-15
8668.9590	1.4625e-12	7.5116e-15
8670.2090	1.4998e-12	8.1585e-15
8671.4590	1.5512e-12	7.0525e-15
8672.7090	1.5742e-12	1.0366e-14
8673.9590	1.5881e-12	9.2312e-15
8675.2090	1.6213e-12	7.7841e-15
8676.4590	1.6352e-12	7.1647e-15
8677.7090	1.5721e-12	8.0357e-15
8678.9590	1.5242e-12	7.7243e-15
8680.2090	1.5895e-12	8.6390e-15
8681.4590	1.6370e-12	8.5326e-15
8682.7090	1.6465e-12	8.6597e-15
8683.9590	1.6640e-12	9.8792e-15
8685.2090	1.6519e-12	9.2077e-15
8686.4590	1.6083e-12	8.1356e-15
8687.7090	1.5957e-12	9.3315e-15
8688.9590	1.6823e-12	9.7703e-15
8690.2090	1.7338e-12	9.7160e-15
8691.4590	1.7066e-12	9.5150e-15
8692.7090	1.6366e-12	9.7541e-15
8693.9590	1.6452e-12	1.0153e-14
8695.2090	1.7279e-12	1.2640e-14
8696.4590	1.7503e-12	9.8090e-15
8697.7090	1.7366e-12	8.7902e-15
8698.9590	1.7341e-12	1.0958e-14
8700.2090	1.7424e-12	1.1461e-14
8701.4590	1.7152e-12	8.4292e-15
8702.7090	1.7079e-12	9.1245e-15
8703.9590	1.7393e-12	8.7992e-15
8705.2090	1.7517e-12	8.7020e-15
