lambda	Flux	e_Flux
8716.6410	8.5155e-13	6.9909e-15
8717.8910	8.5406e-13	5.9635e-15
8719.1410	8.5735e-13	5.5103e-15
8720.3910	8.5955e-13	5.7908e-15
8721.6410	8.5909e-13	6.5561e-15
8722.8910	8.5789e-13	6.9695e-15
8724.1410	8.5672e-13	5.8338e-15
8725.3910	8.5252e-13	6.4350e-15
8726.6410	8.4519e-13	6.3365e-15
8727.8910	8.4582e-13	6.0075e-15
8729.1410	8.5352e-13	6.1161e-15
8730.3910	8.5432e-13	6.3499e-15
8731.6410	8.5406e-13	6.6469e-15
8732.8910	8.4979e-13	6.7924e-15
8734.1410	8.3729e-13	5.9070e-15
8735.3910	8.3185e-13	6.0277e-15
8736.6410	8.4294e-13	6.3107e-15
8737.8910	8.5045e-13	6.9724e-15
8739.1410	8.4831e-13	6.5012e-15
8740.3910	8.3903e-13	5.5874e-15
8741.6410	8.3290e-13	5.6676e-15
8742.8910	8.3901e-13	6.3749e-15
8744.1410	8.4316e-13	5.4143e-15
8745.3910	8.4018e-13	5.8557e-15
8746.6410	8.3430e-13	5.6219e-15
8747.8910	8.2687e-13	6.6233e-15
8749.1410	8.1600e-13	5.3379e-15
8750.3910	8.0868e-13	5.8013e-15
8751.6410	8.1665e-13	6.5932e-15
8752.8910	8.3244e-13	6.3035e-15
8754.1410	8.3951e-13	7.0808e-15
8755.3910	8.3520e-13	6.7691e-15
8756.6410	8.3419e-13	6.2628e-15
8757.8910	8.4294e-13	6.1656e-15
8759.1410	8.4594e-13	6.0719e-15
8760.3910	8.4626e-13	5.6818e-15
8761.6410	8.4376e-13	6.7716e-15
8762.8910	8.3924e-13	5.8153e-15
8764.1410	8.4202e-13	6.0800e-15
8765.3910	8.4712e-13	5.1772e-15
8766.6410	8.4813e-13	6.1294e-15
8767.8910	8.4962e-13	7.0004e-15
8769.1410	8.4989e-13	6.1673e-15
8770.3910	8.4590e-13	5.0537e-15
8771.6410	8.3938e-13	5.6728e-15
8772.8910	8.3636e-13	5.6507e-15
8774.1410	8.4396e-13	5.8568e-15
8775.3910	8.4815e-13	5.4612e-15
8776.6410	8.4891e-13	5.2686e-15
8777.8910	8.4818e-13	6.5171e-15
8779.1410	8.4795e-13	6.6899e-15
8780.3910	8.4780e-13	5.6328e-15
8781.6410	8.4793e-13	6.5000e-15
8782.8910	8.4823e-13	7.7990e-15
8784.1410	8.4704e-13	5.9859e-15
8785.3910	8.4713e-13	5.9503e-15
8786.6410	8.4674e-13	6.3166e-15
8787.8910	8.4164e-13	6.3981e-15
8789.1410	8.3310e-13	5.9401e-15
8790.3910	8.3415e-13	5.8864e-15
8791.6410	8.3383e-13	5.3521e-15
8792.8910	8.3365e-13	4.6856e-15
8794.1410	8.4165e-13	6.1947e-15
8795.3910	8.4461e-13	5.2498e-15
8796.6410	8.4403e-13	5.3688e-15
8797.8910	8.4436e-13	5.5616e-15
8799.1410	8.4407e-13	5.6555e-15
8800.3910	8.4383e-13	5.9056e-15
8801.6410	8.4284e-13	6.9850e-15
8802.8910	8.3637e-13	6.5242e-15
8804.1410	8.1372e-13	6.4390e-15
8805.3910	7.7354e-13	5.1071e-15
8806.6410	7.8504e-13	5.0838e-15
8807.8910	8.2737e-13	5.8593e-15
8809.1410	8.3863e-13	6.0998e-15
8810.3910	8.4060e-13	6.4845e-15
8811.6410	8.4030e-13	5.5706e-15
8812.8910	8.3961e-13	6.0119e-15
8814.1410	8.3947e-13	7.3594e-15
8815.3910	8.3893e-13	7.1081e-15
8816.6410	8.3883e-13	6.8275e-15
8817.8910	8.4010e-13	5.8537e-15
8819.1410	8.3771e-13	6.1397e-15
8820.3910	8.3631e-13	6.1007e-15
8821.6410	8.2781e-13	5.9916e-15
8822.8910	8.1075e-13	6.2535e-15
8824.1410	8.1582e-13	5.1606e-15
8825.3910	8.3213e-13	6.2852e-15
8826.6410	8.3579e-13	6.0267e-15
8827.8910	8.3644e-13	5.7817e-15
8829.1410	8.3470e-13	5.6033e-15
8830.3910	8.3443e-13	6.2187e-15
8831.6410	8.3374e-13	6.7133e-15
8832.8910	8.3192e-13	6.1075e-15
8834.1410	8.3275e-13	6.9598e-15
8835.3910	8.2901e-13	6.6858e-15
8836.6410	8.2329e-13	5.8314e-15
8837.8910	8.2215e-13	6.3365e-15
8839.1410	8.2820e-13	5.8405e-15
8840.3910	8.3025e-13	5.3761e-15
8841.6410	8.2970e-13	5.8865e-15
8842.8910	8.2888e-13	6.6522e-15
8844.1410	8.2723e-13	6.2202e-15
8845.3910	8.2616e-13	6.2991e-15
8846.6410	8.2657e-13	6.5998e-15
8847.8910	8.2631e-13	5.2577e-15
8849.1410	8.2598e-13	6.4652e-15
8850.3910	8.2509e-13	7.2839e-15
8851.6410	8.2241e-13	6.2227e-15
8852.8910	8.2170e-13	4.7331e-15
8854.1410	8.2005e-13	5.3915e-15
8855.3910	8.1812e-13	5.9530e-15
8856.6410	8.1463e-13	5.9146e-15
8857.8910	8.0914e-13	5.8637e-15
8859.1410	8.0155e-13	5.8068e-15
8860.3910	7.8875e-13	5.2787e-15
8861.6410	7.7878e-13	5.4281e-15
8862.8910	7.8547e-13	5.6507e-15
8864.1410	7.9382e-13	5.2762e-15
8865.3910	7.9291e-13	5.0810e-15
8866.6410	7.9847e-13	5.7713e-15
8867.8910	8.0950e-13	5.4341e-15
8869.1410	8.1535e-13	6.3076e-15
8870.3910	8.1836e-13	5.2586e-15
8871.6410	8.1947e-13	6.3710e-15
8872.8910	8.1755e-13	5.8995e-15
8874.1410	8.1821e-13	5.6112e-15
8875.3910	8.2022e-13	5.4566e-15
8876.6410	8.1980e-13	6.2818e-15
8877.8910	8.2185e-13	6.1134e-15
8879.1410	8.2264e-13	5.5901e-15
8880.3910	8.2155e-13	5.3786e-15
8881.6410	8.2127e-13	6.3315e-15
8882.8910	8.2102e-13	5.8204e-15
8884.1410	8.2191e-13	5.9855e-15
8885.3910	8.2361e-13	6.9226e-15
8886.6410	8.2413e-13	5.7995e-15
8887.8910	8.2418e-13	5.7297e-15
8889.1410	8.2296e-13	6.0995e-15
8890.3910	8.2018e-13	5.6811e-15
8891.6410	8.1727e-13	5.5874e-15
8892.8910	8.1977e-13	6.1839e-15
8894.1410	8.2264e-13	5.5084e-15
8895.3910	8.2337e-13	5.7148e-15
8896.6410	8.2292e-13	6.1796e-15
8897.8910	8.2064e-13	5.6585e-15
8899.1410	8.2169e-13	5.0526e-15
8900.3910	8.2320e-13	5.5844e-15
8901.6410	8.2244e-13	5.2555e-15
8902.8910	8.2327e-13	5.0593e-15
8904.1410	8.2295e-13	5.5637e-15
8905.3910	8.2370e-13	5.9821e-15
8906.6410	8.2268e-13	5.7631e-15
8907.8910	8.2206e-13	5.8721e-15
8909.1410	8.1768e-13	6.5819e-15
8910.3910	8.0347e-13	5.5002e-15
8911.6410	8.0137e-13	5.5715e-15
8912.8910	8.1614e-13	6.0944e-15
8914.1410	8.2302e-13	6.2141e-15
8915.3910	8.2210e-13	6.1261e-15
8916.6410	8.2192e-13	5.3532e-15
8917.8910	8.1959e-13	5.4595e-15
8919.1410	8.1891e-13	5.9414e-15
8920.3910	8.1992e-13	7.0501e-15
8921.6410	8.1772e-13	6.2408e-15
8922.8910	8.1491e-13	6.9865e-15
8924.1410	8.1621e-13	8.0828e-15
8925.3910	7.9958e-13	4.4149e-15
8926.6410	7.9176e-13	6.2867e-15
8927.8910	8.0825e-13	6.7395e-15
8929.1410	8.1850e-13	6.2573e-15
8930.3910	8.1768e-13	5.2422e-15
8931.6410	8.1632e-13	6.0875e-15
8932.8910	8.1854e-13	6.5870e-15
8934.1410	8.1821e-13	5.2570e-15
8935.3910	8.1634e-13	6.4581e-15
8936.6410	8.1670e-13	7.0700e-15
8937.8910	8.1759e-13	6.1026e-15
8939.1410	8.1723e-13	6.2691e-15
8940.3910	8.1652e-13	5.5610e-15
8941.6410	8.1363e-13	6.1107e-15
8942.8910	8.1141e-13	6.4271e-15
8944.1410	8.1063e-13	6.3956e-15
8945.3910	8.1265e-13	5.6210e-15
8946.6410	8.1447e-13	5.5320e-15
8947.8910	8.0976e-13	5.0174e-15
8949.1410	8.1137e-13	5.4391e-15
8950.3910	8.1599e-13	5.5289e-15
8951.6410	8.1746e-13	6.3634e-15
8952.8910	8.1478e-13	5.4102e-15
8954.1410	8.1633e-13	4.7793e-15
8955.3910	8.0836e-13	6.4653e-15
8956.6410	8.0775e-13	6.1807e-15
8957.8910	8.1468e-13	5.8116e-15
8959.1410	8.1305e-13	5.4145e-15
8960.3910	8.1562e-13	5.7606e-15
8961.6410	8.2300e-13	5.3061e-15
8962.8910	8.1641e-13	5.7058e-15
8964.1410	8.0633e-13	6.6270e-15
8965.3910	8.1098e-13	6.3235e-15
8966.6410	8.0277e-13	6.6727e-15
8967.8910	8.0322e-13	5.4704e-15
8969.1410	8.1438e-13	6.2704e-15
8970.3910	8.2184e-13	5.6713e-15
8971.6410	8.1798e-13	6.1842e-15
8972.8910	8.0307e-13	5.9116e-15
8974.1410	8.0515e-13	5.7104e-15
8975.3910	8.0172e-13	6.6406e-15
8976.6410	8.0483e-13	5.7815e-15
8977.8910	8.0946e-13	5.2968e-15
8979.1410	8.2103e-13	6.7089e-15
8980.3910	8.2324e-13	7.3873e-15
8981.6410	7.9540e-13	6.4643e-15
8982.8910	7.9901e-13	5.0436e-15
8984.1410	8.1014e-13	5.3886e-15
8985.3910	8.1928e-13	5.4302e-15
8986.6410	8.2616e-13	6.3656e-15
8987.8910	8.0834e-13	6.3749e-15
8989.1410	7.9848e-13	7.1376e-15
8990.3910	8.1743e-13	9.1443e-15
8991.6410	8.0552e-13	5.8831e-15
8992.8910	7.7510e-13	8.0396e-15
8994.1410	7.9015e-13	5.7644e-15
8995.3910	8.0547e-13	5.3786e-15
8996.6410	8.0177e-13	5.7232e-15
8997.8910	7.9264e-13	5.4168e-15
8999.1410	8.0464e-13	6.6875e-15
9000.3910	8.1423e-13	6.0113e-15
9001.6410	7.8641e-13	4.6741e-15
9002.8910	7.9988e-13	4.7561e-15
9004.1410	7.9802e-13	6.2896e-15
9005.3910	7.8772e-13	6.4322e-15
9006.6410	7.9275e-13	6.2754e-15
9007.8910	7.8334e-13	5.8520e-15
9009.1410	7.7608e-13	5.9316e-15
9010.3910	7.8117e-13	5.8271e-15
9011.6410	7.7175e-13	5.9654e-15
9012.8910	7.3949e-13	5.7313e-15
9014.1410	7.4082e-13	5.0942e-15
9015.3910	7.7843e-13	5.6466e-15
9016.6410	7.9162e-13	7.2990e-15
9017.8910	7.5664e-13	5.5910e-15
9019.1410	7.7140e-13	5.6791e-15
9020.3910	7.9055e-13	5.0756e-15
9021.6410	8.0240e-13	4.8340e-15
9022.8910	8.0322e-13	6.5195e-15
9024.1410	8.0304e-13	8.8886e-15
9025.3910	8.1685e-13	9.5207e-15
9026.6410	7.8632e-13	8.4690e-15
9027.8910	7.8939e-13	8.8836e-15
9029.1410	8.0763e-13	6.4513e-15
9030.3910	8.1032e-13	5.2924e-15
9031.6410	8.0849e-13	6.0879e-15
9032.8910	8.0497e-13	6.8008e-15
9034.1410	8.0958e-13	5.1000e-15
9035.3910	8.1030e-13	6.7111e-15
9036.6410	8.1165e-13	6.1592e-15
9037.8910	8.1344e-13	5.9848e-15
9039.1410	8.1449e-13	5.8264e-15
9040.3910	8.1540e-13	4.9303e-15
9041.6410	8.1521e-13	5.5136e-15
9042.8910	8.1353e-13	7.0987e-15
9044.1410	8.0768e-13	5.2096e-15
9045.3910	8.1205e-13	6.4460e-15
9046.6410	8.1435e-13	5.6833e-15
9047.8910	8.1308e-13	6.5695e-15
9049.1410	8.1134e-13	5.8431e-15
9050.3910	8.1304e-13	6.1501e-15
9051.6410	8.1874e-13	6.0153e-15
9052.8910	8.1906e-13	6.5308e-15
9054.1410	8.0658e-13	6.4249e-15
9055.3910	8.0958e-13	5.4637e-15
9056.6410	8.1461e-13	6.7083e-15
9057.8910	8.1328e-13	7.2402e-15
9059.1410	8.0450e-13	5.2530e-15
9060.3910	7.8235e-13	5.5299e-15
9061.6410	7.7847e-13	5.3278e-15
9062.8910	8.0230e-13	5.3245e-15
9064.1410	8.1161e-13	5.5849e-15
9065.3910	8.0840e-13	5.9516e-15
9066.6410	8.1418e-13	4.8840e-15
9067.8910	8.2634e-13	5.6772e-15
9069.1410	8.2521e-13	7.1386e-15
9070.3910	8.0997e-13	7.3338e-15
9071.6410	8.1936e-13	7.7750e-15
9072.8910	8.0117e-13	5.8932e-15
9074.1410	8.0131e-13	5.6155e-15
9075.3910	7.9911e-13	4.5030e-15
9076.6410	7.9312e-13	3.9687e-15
9077.8910	8.0369e-13	6.3080e-15
9079.1410	8.1930e-13	7.7218e-15
9080.3910	8.0757e-13	5.6010e-15
9081.6410	7.9921e-13	8.2489e-15
9082.8910	8.0095e-13	6.1714e-15
9084.1410	8.1236e-13	4.9525e-15
9085.3910	8.2629e-13	7.6576e-15
9086.6410	8.0501e-13	1.0559e-14
9087.8910	7.5772e-13	6.0606e-15
9089.1410	7.8231e-13	5.8577e-15
9090.3910	8.0922e-13	4.7250e-15
9091.6410	8.0804e-13	4.9153e-15
9092.8910	7.8788e-13	5.7096e-15
9094.1410	7.7429e-13	6.5215e-15
9095.3910	7.9516e-13	6.4604e-15
9096.6410	8.1026e-13	5.4885e-15
9097.8910	8.2230e-13	6.3864e-15
9099.1410	8.2466e-13	7.3556e-15
9100.3910	8.0257e-13	7.1382e-15
9101.6410	7.9006e-13	7.1059e-15
9102.8910	8.0533e-13	5.4003e-15
9104.1410	8.1987e-13	4.9697e-15
9105.3910	8.2326e-13	6.2401e-15
9106.6410	8.1282e-13	5.2068e-15
9107.8910	8.0320e-13	5.7387e-15
9109.1410	7.9083e-13	6.2314e-15
9110.3910	7.8272e-13	5.7943e-15
9111.6410	7.9341e-13	4.6704e-15
9112.8910	8.1057e-13	5.9293e-15
9114.1410	8.1357e-13	5.8303e-15
9115.3910	8.1300e-13	6.1438e-15
9116.6410	8.1398e-13	5.9480e-15
9117.8910	8.1421e-13	6.0013e-15
9119.1410	7.9821e-13	7.2621e-15
9120.3910	7.8725e-13	6.9682e-15
9121.6410	8.0387e-13	5.5453e-15
9122.8910	8.1125e-13	5.5678e-15
9124.1410	8.1348e-13	6.3203e-15
9125.3910	8.0874e-13	6.0582e-15
9126.6410	8.1432e-13	5.6025e-15
9127.8910	8.1941e-13	7.5334e-15
9129.1410	8.1949e-13	5.6452e-15
9130.3910	8.1095e-13	6.1631e-15
9131.6410	7.8738e-13	5.0433e-15
9132.8910	7.9944e-13	6.5861e-15
9134.1410	8.1767e-13	7.1038e-15
9135.3910	8.2342e-13	7.6841e-15
9136.6410	8.0472e-13	6.6762e-15
9137.8910	7.7709e-13	6.8498e-15
9139.1410	7.9384e-13	5.4266e-15
9140.3910	8.0820e-13	5.4882e-15
9141.6410	8.0691e-13	5.1655e-15
9142.8910	8.0889e-13	4.7071e-15
9144.1410	8.0730e-13	5.4410e-15
9145.3910	8.0116e-13	5.8346e-15
9146.6410	8.0252e-13	5.1431e-15
9147.8910	8.0806e-13	4.9391e-15
9149.1410	8.0951e-13	5.2461e-15
9150.3910	8.1193e-13	5.9637e-15
9151.6410	8.1633e-13	5.5259e-15
9152.8910	8.0783e-13	5.4905e-15
9154.1410	8.0093e-13	5.3367e-15
9155.3910	8.1138e-13	6.4391e-15
9156.6410	7.7935e-13	6.3415e-15
9157.8910	7.8479e-13	3.5306e-15
9159.1410	8.0471e-13	3.8813e-15
9160.3910	8.0610e-13	5.6860e-15
9161.6410	7.9834e-13	5.4531e-15
9162.8910	7.9937e-13	4.6890e-15
9164.1410	8.0101e-13	4.6768e-15
9165.3910	8.0185e-13	4.7535e-15
9166.6410	8.0657e-13	4.9672e-15
9167.8910	8.0505e-13	5.9014e-15
9169.1410	7.9863e-13	3.8845e-15
9170.3910	7.9717e-13	4.3777e-15
9171.6410	8.0259e-13	5.9808e-15
9172.8910	8.0906e-13	6.4063e-15
9174.1410	8.0733e-13	5.3796e-15
9175.3910	7.8810e-13	5.5421e-15
9176.6410	7.8732e-13	5.5113e-15
9177.8910	7.8691e-13	4.3503e-15
9179.1410	7.9064e-13	5.0048e-15
9180.3910	7.9633e-13	4.5252e-15
9181.6410	7.9739e-13	6.2690e-15
9182.8910	8.0314e-13	6.2502e-15
9184.1410	8.0440e-13	6.3568e-15
9185.3910	7.8620e-13	5.7246e-15
9186.6410	7.8466e-13	5.5522e-15
9187.8910	7.9296e-13	4.8980e-15
9189.1410	7.9611e-13	5.6414e-15
9190.3910	7.9790e-13	5.8248e-15
9191.6410	7.9729e-13	4.8894e-15
9192.8910	7.9251e-13	4.1926e-15
9194.1410	7.9826e-13	5.8563e-15
9195.3910	8.0021e-13	6.3456e-15
9196.6410	7.7954e-13	4.5073e-15
9197.8910	7.8239e-13	4.8442e-15
9199.1410	7.8964e-13	5.6557e-15
9200.3910	7.8976e-13	6.2471e-15
9201.6410	7.8801e-13	5.0793e-15
9202.8910	7.8878e-13	5.2707e-15
9204.1410	7.9041e-13	5.1561e-15
9205.3910	7.8842e-13	5.4785e-15
9206.6410	7.8476e-13	5.5739e-15
9207.8910	7.8115e-13	6.4242e-15
9209.1410	7.7487e-13	5.4969e-15
9210.3910	7.6750e-13	3.6956e-15
9211.6410	7.5554e-13	5.0243e-15
9212.8910	7.6429e-13	5.9248e-15
9214.1410	7.7744e-13	5.1413e-15
9215.3910	7.7186e-13	4.9078e-15
9216.6410	7.6472e-13	6.0836e-15
9217.8910	7.5639e-13	5.2419e-15
9219.1410	7.6081e-13	5.2166e-15
9220.3910	7.6700e-13	4.4259e-15
9221.6410	7.6514e-13	5.4352e-15
9222.8910	7.5947e-13	4.7415e-15
9224.1410	7.5358e-13	6.1739e-15
9225.3910	7.2926e-13	5.7047e-15
9226.6410	6.9518e-13	5.5290e-15
9227.8910	6.8521e-13	4.5149e-15
9229.1410	7.0788e-13	4.5861e-15
9230.3910	7.3194e-13	5.3376e-15
9231.6410	7.4523e-13	4.6702e-15
9232.8910	7.5475e-13	4.3656e-15
9234.1410	7.5840e-13	4.6079e-15
9235.3910	7.4802e-13	3.4448e-15
9236.6410	7.4452e-13	4.1087e-15
9237.8910	7.5849e-13	4.7621e-15
9239.1410	7.6303e-13	4.8099e-15
9240.3910	7.6236e-13	4.5537e-15
9241.6410	7.6372e-13	5.5623e-15
9242.8910	7.6449e-13	5.7089e-15
9244.1410	7.6603e-13	6.7845e-15
9245.3910	7.6530e-13	4.5209e-15
9246.6410	7.6062e-13	5.8017e-15
9247.8910	7.6391e-13	4.5673e-15
9249.1410	7.7077e-13	5.4783e-15
9250.3910	7.7008e-13	5.8225e-15
9251.6410	7.5868e-13	5.5233e-15
9252.8910	7.4975e-13	4.5541e-15
9254.1410	7.3935e-13	4.7435e-15
9255.3910	7.3858e-13	4.8600e-15
9256.6410	7.5240e-13	4.6614e-15
9257.8910	7.6011e-13	5.7681e-15
9259.1410	7.6508e-13	4.4991e-15
9260.3910	7.6356e-13	6.3938e-15
9261.6410	7.5709e-13	4.7778e-15
9262.8910	7.5641e-13	4.7734e-15
9264.1410	7.5673e-13	4.6349e-15
9265.3910	7.6013e-13	5.2418e-15
9266.6410	7.6188e-13	5.0216e-15
9267.8910	7.6213e-13	5.4575e-15
9269.1410	7.6279e-13	6.3647e-15
9270.3910	7.6115e-13	5.8155e-15
9271.6410	7.6177e-13	4.9660e-15
9272.8910	7.6258e-13	5.0479e-15
9274.1410	7.5727e-13	5.9381e-15
9275.3910	7.5723e-13	5.6534e-15
9276.6410	7.6567e-13	7.6577e-15
9277.8910	7.7507e-13	8.4897e-15
9279.1410	7.5771e-13	5.6510e-15
9280.3910	7.3533e-13	6.8783e-15
9281.6410	7.4428e-13	4.7767e-15
9282.8910	7.5788e-13	5.9913e-15
9284.1410	7.6676e-13	7.3992e-15
9285.3910	7.5376e-13	4.4981e-15
9286.6410	7.4436e-13	6.0540e-15
9287.8910	7.4558e-13	4.9921e-15
9289.1410	7.4896e-13	5.1970e-15
9290.3910	7.5080e-13	5.4523e-15
9291.6410	7.4999e-13	4.6521e-15
9292.8910	7.5493e-13	5.6243e-15
9294.1410	7.5573e-13	5.8628e-15
9295.3910	7.4273e-13	5.6435e-15
9296.6410	7.4626e-13	5.3652e-15
9297.8910	7.4922e-13	5.0123e-15
9299.1410	7.4744e-13	5.2173e-15
9300.3910	7.5910e-13	7.5666e-15
9301.6410	7.3461e-13	4.1424e-15
9302.8910	7.3785e-13	4.5434e-15
9304.1410	7.3286e-13	6.2986e-15
9305.3910	7.2292e-13	3.8774e-15
9306.6410	7.5855e-13	7.1586e-15
9307.8910	7.9595e-13	1.2828e-14
9309.1410	7.5436e-13	1.0218e-14
9310.3910	6.8241e-13	1.1205e-14
9311.6410	7.0105e-13	6.1993e-15
9312.8910	7.3691e-13	9.1765e-15
9314.1410	7.8524e-13	2.3422e-14
9315.3910	8.3620e-13	2.3545e-14
9316.6410	7.4821e-13	1.4999e-14
9317.8910	6.5617e-13	1.3061e-14
9319.1410	6.8882e-13	1.1654e-14
9320.3910	7.0688e-13	7.3377e-15
9321.6410	7.4431e-13	9.4746e-15
9322.8910	7.8074e-13	1.7054e-14
9324.1410	7.8062e-13	1.3580e-14
9325.3910	7.1389e-13	1.3315e-14
9326.6410	6.6278e-13	6.2254e-15
9327.8910	6.9061e-13	9.1191e-15
9329.1410	6.9913e-13	3.4525e-15
9330.3910	7.3051e-13	7.2973e-15
9331.6410	7.5395e-13	1.4323e-14
9332.8910	7.9619e-13	2.8747e-14
9334.1410	7.3480e-13	7.1030e-15
9335.3910	6.5728e-13	1.3517e-14
9336.6410	6.8626e-13	4.0987e-15
9337.8910	7.4016e-13	4.2392e-15
9339.1410	7.2981e-13	6.3889e-15
9340.3910	7.0086e-13	1.4044e-14
9341.6410	8.3202e-13	5.6972e-14
9342.8910	8.3868e-13	2.2311e-14
9344.1410	6.8176e-13	3.8703e-14
9345.3910	6.2293e-13	2.9773e-14
9346.6410	6.0700e-13	1.4109e-14
9347.8910	6.5917e-13	4.9636e-15
9349.1410	7.0322e-13	1.8347e-15
9350.3910	7.1307e-13	4.1637e-15
9351.6410	1.9648e-13	4.8375e-14
